x,U_KMB,U_exact
1.36491,1.18106e-06,1.18106e-06
1.37292,1.0902e-06,1.0902e-06
1.38092,1.00632e-06,1.00632e-06
1.38893,9.28905e-07,9.28905e-07
1.39693,8.57442e-07,8.57442e-07
1.40494,7.91476e-07,7.91476e-07
1.41294,7.30585e-07,7.30585e-07
1.42095,6.74379e-07,6.74379e-07
1.42895,6.22497e-07,6.22497e-07
1.43696,5.74607e-07,5.74607e-07
1.44496,5.30401e-07,5.30401e-07
1.45297,4.89595e-07,4.89595e-07
1.46097,4.51929e-07,4.51929e-07
1.46898,4.17161e-07,4.17161e-07
1.47698,3.85068e-07,3.85068e-07
1.48499,3.55443e-07,3.55443e-07
1.493,3.28098e-07,3.28098e-07
1.501,3.02857e-07,3.02857e-07
1.50901,2.79557e-07,2.79557e-07
1.51701,2.5805e-07,2.5805e-07
1.52502,2.38197e-07,2.38197e-07
1.53302,2.19872e-07,2.19872e-07
1.54103,2.02957e-07,2.02957e-07
1.54903,1.87343e-07,1.87343e-07
1.55704,1.7293e-07,1.7293e-07
1.56504,1.59626e-07,1.59626e-07
1.57305,1.47345e-07,1.47345e-07
1.58105,1.3601e-07,1.3601e-07
1.58906,1.25546e-07,1.25546e-07
1.59706,1.15887e-07,1.15887e-07
1.60507,1.06972e-07,1.06972e-07
1.61308,9.87422e-08,9.87422e-08
1.62108,9.11456e-08,9.11456e-08
1.62909,8.41335e-08,8.41335e-08
1.63709,7.76609e-08,7.76609e-08
1.6451,7.16862e-08,7.16862e-08
1.6531,6.61712e-08,6.61712e-08
1.66111,6.10804e-08,6.10804e-08
1.66911,5.63813e-08,5.63813e-08
1.67712,5.20438e-08,5.20438e-08
1.68512,4.80399e-08,4.80399e-08
1.69313,4.4344e-08,4.4344e-08
1.70113,4.09325e-08,4.09325e-08
1.70914,3.77835e-08,3.77835e-08
1.71714,3.48767e-08,3.48767e-08
1.72515,3.21935e-08,3.21935e-08
1.73316,2.97168e-08,2.97168e-08
1.74116,2.74306e-08,2.74306e-08
1.74917,2.53203e-08,2.53203e-08
1.75717,2.33723e-08,2.33723e-08
1.76518,2.15742e-08,2.15742e-08
1.77318,1.99144e-08,1.99144e-08
1.78119,1.83824e-08,1.83824e-08
1.78919,1.69681e-08,1.69681e-08
1.7972,1.56627e-08,1.56627e-08
1.8052,1.44578e-08,1.44578e-08
1.81321,1.33455e-08,1.33455e-08
1.82121,1.23188e-08,1.23188e-08
1.82922,1.13711e-08,1.13711e-08
1.83722,1.04962e-08,1.04962e-08
1.84523,9.68874e-09,9.68874e-09
1.85324,8.94336e-09,8.94336e-09
1.86124,8.25532e-09,8.25532e-09
1.86925,7.62021e-09,7.62021e-09
1.87725,7.03397e-09,7.03397e-09
1.88526,6.49282e-09,6.49282e-09
1.89326,5.99331e-09,5.99331e-09
1.90127,5.53223e-09,5.53223e-09
1.90927,5.10662e-09,5.10662e-09
1.91728,4.71375e-09,4.71375e-09
1.92528,4.35111e-09,4.35111e-09
1.93329,4.01636e-09,4.01636e-09
1.94129,3.70737e-09,3.70737e-09
1.9493,3.42216e-09,3.42216e-09
1.9573,3.15888e-09,3.15888e-09
1.96531,2.91586e-09,2.91586e-09
1.97332,2.69153e-09,2.69153e-09
1.98132,2.48446e-09,2.48446e-09
1.98933,2.29333e-09,2.29333e-09
1.99733,2.11689e-09,2.11689e-09
2.00534,1.95404e-09,1.95404e-09
2.01334,1.80371e-09,1.80371e-09
2.02135,1.66494e-09,1.66494e-09
2.02935,1.53685e-09,1.53685e-09
2.03736,1.41862e-09,1.41862e-09
2.04536,1.30948e-09,1.30948e-09
2.05337,1.20874e-09,1.20874e-09
2.06137,1.11575e-09,1.11575e-09
2.06938,1.02991e-09,1.02991e-09
2.07738,9.50675e-10,9.50675e-10
2.08539,8.77536e-10,8.77536e-10
2.0934,8.10025e-10,8.10025e-10
2.1014,7.47707e-10,7.47707e-10
2.10941,6.90184e-10,6.90184e-10
2.11741,6.37086e-10,6.37086e-10
2.12542,5.88073e-10,5.88073e-10
2.13342,5.42831e-10,5.42831e-10
2.14143,5.0107e-10,5.0107e-10
2.14943,4.62521e-10,4.62521e-10
2.15744,4.26938e-10,4.26938e-10
2.16544,3.94092e-10,3.94092e-10
2.17345,3.63774e-10,3.63774e-10
2.18145,3.35787e-10,3.35787e-10
2.18946,3.09954e-10,3.09954e-10
2.19746,2.86109e-10,2.86109e-10
2.20547,2.64097e-10,2.64097e-10
2.21348,2.4378e-10,2.4378e-10
2.22148,2.25025e-10,2.25025e-10
2.22949,2.07713e-10,2.07713e-10
2.23749,1.91733e-10,1.91733e-10
2.2455,1.76983e-10,1.76983e-10
2.2535,1.63367e-10,1.63367e-10
2.26151,1.50798e-10,1.50798e-10
2.26951,1.39197e-10,1.39197e-10
2.27752,1.28488e-10,1.28488e-10
2.28552,1.18603e-10,1.18603e-10
2.29353,1.09479e-10,1.09479e-10
2.30153,1.01056e-10,1.01056e-10
2.30954,9.32817e-11,9.32817e-11
2.31755,8.61053e-11,8.61053e-11
2.32555,7.9481e-11,7.9481e-11
2.33356,7.33663e-11,7.33663e-11
2.34156,6.7722e-11,6.7722e-11
2.34957,6.25119e-11,6.25119e-11
2.35757,5.77027e-11,5.77027e-11
2.36558,5.32635e-11,5.32635e-11
2.37358,4.91657e-11,4.91657e-11
2.38159,4.53833e-11,4.53833e-11
2.38959,4.18918e-11,4.18918e-11
2.3976,3.8669e-11,3.8669e-11
2.4056,3.5694e-11,3.5694e-11
2.41361,3.2948e-11,3.2948e-11
2.42161,3.04132e-11,3.04132e-11
2.42962,2.80734e-11,2.80734e-11
2.43763,2.59137e-11,2.59137e-11
2.44563,2.392e-11,2.392e-11
2.45364,2.20798e-11,2.20798e-11
2.46164,2.03811e-11,2.03811e-11
2.46965,1.88132e-11,1.88132e-11
2.47765,1.73658e-11,1.73658e-11
2.48566,1.60298e-11,1.60298e-11
2.49366,1.47966e-11,1.47966e-11
2.50167,1.36582e-11,1.36582e-11
2.50967,1.26075e-11,1.26075e-11
2.51768,1.16375e-11,1.16375e-11
2.52568,1.07422e-11,1.07422e-11
2.53369,9.9158e-12,9.9158e-12
2.54169,9.15295e-12,9.15295e-12
2.5497,8.44879e-12,8.44879e-12
2.55771,7.7988e-12,7.7988e-12
2.56571,7.19881e-12,7.19881e-12
2.57372,6.64499e-12,6.64499e-12
2.58172,6.13377e-12,6.13377e-12
2.58973,5.66188e-12,5.66188e-12
2.59773,5.2263e-12,5.2263e-12
2.60574,4.82422e-12,4.82422e-12
2.61374,4.45308e-12,4.45308e-12
2.62175,4.11049e-12,4.11049e-12
2.62975,3.79426e-12,3.79426e-12
2.63776,3.50236e-12,3.50236e-12
